location_id,Airport,time,temperature_2m_mean (°F),temperature_2m_max (°F),temperature_2m_min (°F),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),daylight_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),wind_speed_10m_mean (mp/h)
0,ATL,4/2/2023,57.6,67.3,44.1,13.3,29.5,303,45266.81,0,0,0,8.9
0,ATL,4/3/2023,55.9,63.7,49.2,14.2,27.1,136,45391.37,0.406,0.406,0,6.9
0,ATL,4/4/2023,61.6,74.5,55.6,9.7,22.1,124,45515.3,0.094,0.094,0,6.9
0,ATL,4/5/2023,71.1,82.5,63.6,14.7,26.4,166,45638.51,0.043,0.043,0,9.1
0,ATL,4/6/2023,70.8,78.7,63.4,10.1,20.4,196,45760.92,0.083,0.083,0,5
0,ATL,4/7/2023,66.8,74.6,60.6,10.7,17,336,45882.44,0.008,0.008,0,4.4
0,ATL,4/8/2023,48.2,65,44.3,17.6,34.4,70,46003.13,1.472,1.472,0,14.8
0,ATL,4/9/2023,48.8,62.6,40.1,15.4,26.8,63,46123.86,0,0,0,11.8
0,ATL,4/10/2023,51.6,60.9,43.4,13.5,25.5,76,46244.68,0,0,0,10.4
0,ATL,4/11/2023,53.1,66.3,40.6,7.8,16.3,79,46365.54,0,0,0,6.1
0,ATL,4/12/2023,57.6,71.6,44.8,7.9,14.3,101,46486.33,0,0,0,4.6
0,ATL,4/13/2023,58.5,67,51,17.9,33.8,103,46607,0.543,0.543,0,10
0,ATL,4/14/2023,62.1,68.9,57.5,11.1,24.2,169,46727.43,0.295,0.295,0,7.5
0,ATL,4/15/2023,65.1,76.3,54.2,10.1,19.7,242,46847.57,0,0,0,6.3
0,ATL,4/16/2023,66.6,74.4,60.8,14.8,29.3,238,46967.32,0.067,0.067,0,9.2
0,ATL,4/17/2023,56.5,65.7,45.2,14.7,27.1,291,47086.59,0,0,0,10.7
0,ATL,4/18/2023,59,75.4,44.7,7.6,16.8,291,47205.3,0,0,0,5.7
0,ATL,4/19/2023,63,78.8,47.4,6.4,11.4,264,47323.36,0,0,0,4.5
0,ATL,4/20/2023,66.5,81,51.4,10.1,19.9,165,47440.66,0,0,0,6.4
0,ATL,4/21/2023,67.3,78.1,56.7,8.8,16.8,160,47557.14,0,0,0,7.3
0,ATL,4/22/2023,63.6,68.9,58,15.8,29.1,295,47672.68,0.063,0.063,0,11
0,ATL,4/23/2023,57.8,67.9,48.8,10.1,18.1,318,47787.2,0,0,0,6.4
0,ATL,4/24/2023,56.8,66.1,49.1,10.7,20.6,341,47900.58,0.008,0.008,0,7.9
0,ATL,4/25/2023,56.8,72.9,43.1,9.4,16.8,355,48012.74,0,0,0,5.6
0,ATL,4/26/2023,60.7,68.4,55.3,11,19.2,72,48123.57,0.008,0.008,0,8.4
0,ATL,4/27/2023,56.8,68,50.9,12,26.2,90,48232.97,0.429,0.429,0,9.8
0,ATL,4/28/2023,65.3,76.1,58.3,12.9,24.2,232,48340.99,0.102,0.102,0,7.8
0,ATL,4/29/2023,64.8,76.1,52.2,7.8,15.4,268,48448.43,0.02,0.02,0,4.8
0,ATL,4/30/2023,62.8,69.9,57.2,20.7,36,304,48555.36,0.543,0.543,0,10.7
0,ATL,5/1/2023,56.9,65.3,48.6,20.1,36.5,274,48661.69,0,0,0,12.4
0,ATL,5/2/2023,57.8,68.5,48.4,22.7,43.2,274,48767.35,0,0,0,13.2
0,ATL,5/3/2023,58.2,67.8,48,17,31.3,299,48872.23,0,0,0,12.1
0,ATL,5/4/2023,57.6,72.3,42.9,6,18.8,327,48976.25,0,0,0,4.4
0,ATL,5/5/2023,58.3,64.8,51.3,7.4,13.6,64,49079.32,0.126,0.126,0,4.7
0,ATL,5/6/2023,62.7,74.2,54.6,11,21.5,114,49181.34,0,0,0,7.8
0,ATL,5/7/2023,68,80.3,57.1,7.5,15,173,49282.22,0.024,0.024,0,5.7
0,ATL,5/8/2023,70.6,82.2,62.9,11.7,23,236,49381.86,0.039,0.039,0,7.6
0,ATL,5/9/2023,70.8,82.1,63.2,14.9,28,269,49480.16,0.295,0.295,0,7
0,ATL,5/10/2023,72,82.3,62.6,9.7,18.8,48,49577.01,0.008,0.008,0,6.6
0,ATL,5/11/2023,71.9,80.7,64.4,12.2,23.5,115,49672.32,0.008,0.008,0,9.2
0,ATL,5/12/2023,69.3,74.9,64.1,9.2,19.9,130,49765.98,0.516,0.516,0,5.5
0,ATL,5/13/2023,71.6,82.8,62.1,7.4,13.4,208,49857.89,0.012,0.012,0,3.1
0,ATL,5/14/2023,74.6,86.4,65.5,7.7,29.1,326,49947.94,0.205,0.205,0,4.5
0,ATL,5/15/2023,75.2,85.1,65.6,10.3,20.4,72,50036.01,0.028,0.028,0,6.9
0,ATL,5/16/2023,73,85.6,66.3,10,27.1,205,50122,0.555,0.555,0,6.1
0,ATL,5/17/2023,70.2,78,65.5,10.9,20.4,273,50205.8,0.563,0.563,0,7.6
0,ATL,5/18/2023,67.7,72.4,64.4,17.5,30.9,90,50287.41,0.874,0.874,0,6.7
0,ATL,5/19/2023,65,73.4,59.5,13.9,29.8,85,50367.52,0.043,0.043,0,9.7
0,ATL,5/20/2023,67.1,77.9,58,6.7,14.3,169,50446.16,0.012,0.012,0,4.6
0,ATL,5/21/2023,70.1,77.5,64.7,8.3,17.4,30,50523.28,0.256,0.256,0,5.9
0,ATL,5/22/2023,67.7,73.4,65.3,14.3,26.4,86,50598.78,0.106,0.106,0,9.9
0,ATL,5/23/2023,64.4,69.1,61.2,15.5,27.3,77,50672.58,0.378,0.378,0,10.6
0,ATL,5/24/2023,66.8,76.2,60.4,11,19.7,65,50744.62,0.059,0.059,0,8.5
0,ATL,5/25/2023,67.3,77.9,55.2,10.7,20.1,65,50814.81,0,0,0,6.8
0,ATL,5/26/2023,68.3,76.1,59.3,13.1,25.5,68,50883.07,0,0,0,10.4
0,ATL,5/27/2023,64.9,74.4,55.8,15.9,28.6,62,50949.32,0,0,0,11.5
0,ATL,5/28/2023,64.5,78.8,53.7,14.6,27.5,30,51013.47,0,0,0,7.8
0,ATL,5/29/2023,66.4,75.3,57.3,11.4,22.1,312,51075.45,0,0,0,6.9
0,ATL,5/30/2023,68.5,79.8,58,9.5,17.9,51,51135.16,0.024,0.024,0,6.7
0,ATL,5/31/2023,70.9,79.6,63.5,12.1,22.6,86,51192.54,0.031,0.031,0,9.5
0,ATL,6/1/2023,71.4,81.2,61.8,10.2,19.9,81,51247.49,0,0,0,7.4
0,ATL,6/2/2023,73.6,85.5,63,9.1,19.9,58,51299.93,0.004,0.004,0,6
0,ATL,6/3/2023,75.1,87.8,62.3,11.8,21.7,59,51349.77,0,0,0,6.8
0,ATL,6/4/2023,74.7,84.8,65.4,10.1,18.8,65,51396.94,0.02,0.02,0,7
0,ATL,6/5/2023,70.7,82.6,62,8.7,16.6,113,51441.35,0.031,0.031,0,4.1
0,ATL,6/6/2023,76.4,88.6,65.7,10.4,19.5,269,51482.91,0.004,0.004,0,6.7
0,ATL,6/7/2023,75.1,87.8,64.5,10.9,22.6,272,51521.61,0.012,0.012,0,8.1
0,ATL,6/8/2023,75.2,84.3,65,10.4,21.5,324,51557.78,0,0,0,6.6
0,ATL,6/9/2023,72.3,82.5,62.5,10.3,19.2,20,51591.46,0,0,0,6.7
0,ATL,6/10/2023,72.1,86.3,58.2,6.3,15,132,51622.62,0,0,0,4.9
0,ATL,6/11/2023,74,85.6,67.2,10.8,23.7,178,51651.24,0.276,0.276,0,7.5
0,ATL,6/12/2023,73.2,81.1,67.5,13.3,25.7,257,51677.29,0.177,0.177,0,9.9
0,ATL,6/13/2023,70.9,82.2,61.4,14.9,26.8,294,51700.76,0,0,0,7.2
0,ATL,6/14/2023,69,72.7,65,18,32.2,219,51721.63,0.839,0.839,0,9.1
0,ATL,6/15/2023,71.1,80.2,65.3,12.7,27.7,233,51739.87,0.13,0.13,0,9.1
0,ATL,6/16/2023,73.4,84.2,65.3,11.1,21.5,275,51755.47,0.02,0.02,0,7.3
0,ATL,6/17/2023,76.1,86.2,65.9,11.2,19.5,297,51768.41,0,0,0,5.8
0,ATL,6/18/2023,75.4,87.8,64.5,11.6,21,270,51778.67,0.012,0.012,0,4.9
0,ATL,6/19/2023,74,79.9,68.9,12,24.4,191,51786.25,0.614,0.614,0,8.7
0,ATL,6/20/2023,71.1,78.9,63.9,6.8,19.5,221,51791.11,0.386,0.386,0,3.6
0,ATL,6/21/2023,69.9,74,67.2,12.8,22.8,84,51793.25,0.445,0.445,0,8.6
0,ATL,6/22/2023,68.4,77.9,63.6,13.5,23,63,51792.66,0.642,0.642,0,8.3
0,ATL,6/23/2023,70.8,79.3,63.5,6.2,15.2,284,51789.34,0.181,0.181,0,3.9
0,ATL,6/24/2023,73.2,84.6,62.5,12.1,22.4,302,51783.25,0.004,0.004,0,6.3
0,ATL,6/25/2023,76.6,88.9,66.3,10.6,20.8,266,51774.4,0,0,0,5.3
0,ATL,6/26/2023,77,89.8,69.6,13.8,24.6,239,51762.79,0.012,0.012,0,9.5
0,ATL,6/27/2023,78.7,87.9,67.8,14.1,24.8,290,51748.37,0.024,0.024,0,8.4
0,ATL,6/28/2023,76.2,87.9,64,7,15.4,331,51730.98,0,0,0,5
0,ATL,6/29/2023,77.7,90.4,65.1,7.5,12.3,8,51710.66,0,0,0,3.4
0,ATL,6/30/2023,80,90.1,70.1,10.2,19.9,282,51687.45,0.012,0.012,0,4.5
0,ATL,7/1/2023,79.8,93.7,70.9,6.8,32.9,272,51661.41,0.224,0.224,0,3.5
0,ATL,7/2/2023,79.6,90.4,71.7,11.3,22.6,207,51632.62,0.035,0.035,0,5.1
0,ATL,7/3/2023,77.7,85.9,71.4,10.9,22.1,242,51601.11,0.283,0.283,0,6.7
0,ATL,7/4/2023,77.1,86.1,71.2,7.8,14.5,308,51566.96,0.335,0.335,0,2.6
0,ATL,7/5/2023,77.4,86.1,71.2,8.4,19.7,267,51530.21,0.264,0.264,0,3.8
0,ATL,7/6/2023,79.3,89.4,71.6,7.6,17.4,291,51490.95,0.024,0.024,0,4.7
0,ATL,7/7/2023,79,87.4,71.5,5.8,13.9,303,51449.21,0.012,0.012,0,4.6
0,ATL,7/8/2023,78,87.7,70.6,10.1,21.3,286,51405.09,0.055,0.055,0,5.5
0,ATL,7/9/2023,76.7,87.4,69.9,11.9,23.5,278,51358.61,0.047,0.047,0,8.2
0,ATL,7/10/2023,74,82.5,69.8,9,16.8,329,51309.86,2.657,2.657,0,4.3
0,ATL,7/11/2023,76.6,87.5,67.2,6.5,14.8,274,51258.9,0.004,0.004,0,3.7
0,ATL,7/12/2023,78.3,88.2,69.2,4.7,11.4,248,51205.78,0.031,0.031,0,2.6
0,ATL,7/13/2023,79.2,89.7,71.3,6.9,16.3,241,51150.57,0.004,0.004,0,4.3
0,ATL,7/14/2023,79.8,89.6,71.3,6.4,12.8,268,51093.34,0.012,0.012,0,4.2
0,ATL,7/15/2023,79.9,91.5,71.8,15.2,28.9,235,51034.14,0.22,0.22,0,5.7
0,ATL,7/16/2023,81.1,91.5,72.3,9.8,22.1,296,50973.04,0.024,0.024,0,8.2
0,ATL,7/17/2023,80.1,90.9,67.4,7.9,15.4,330,50909.98,0,0,0,5.4
0,ATL,7/18/2023,80,92,67.2,5.8,14.3,293,50844.43,0,0,0,4.1
0,ATL,7/19/2023,81.4,90.3,72.6,12.5,24.4,268,50776.34,0.035,0.035,0,6.3
0,ATL,7/20/2023,82,95,72.8,16.4,29.1,268,50705.85,0.016,0.016,0,6.7
0,ATL,7/21/2023,79.5,91.2,72.7,12.8,27.7,286,50633.05,0.209,0.209,0,8.3
0,ATL,7/22/2023,74.8,83.4,69.2,13.2,23.5,299,50558.05,0.953,0.953,0,7.4
0,ATL,7/23/2023,76.1,85.6,66.9,6,13.4,286,50480.96,0.13,0.13,0,4.1
0,ATL,7/24/2023,77.2,88.2,66,6.8,15.2,320,50401.87,0.008,0.008,0,5.1
0,ATL,7/25/2023,78.6,91.2,65.2,9.3,16.1,329,50320.88,0.004,0.004,0,4.6
0,ATL,7/26/2023,80.9,93.3,69.3,5.3,17.7,336,50238.1,0,0,0,3
0,ATL,7/27/2023,83.2,95.1,72.6,4.1,9.4,207,50153.62,0,0,0,2
0,ATL,7/28/2023,84.6,95.1,73.8,7,13.6,181,50067.55,0.004,0.004,0,3.1
0,ATL,7/29/2023,80.3,92.4,72.5,9.6,19.7,267,49979.98,0.402,0.402,0,5.3
0,ATL,7/30/2023,81,88.7,72.6,10.3,23.5,288,49891,0.618,0.618,0,6.5
0,ATL,7/31/2023,81.7,93.3,71.2,10.4,20.1,331,49800.71,0,0,0,6
0,ATL,8/1/2023,82,92.7,70.2,8.7,18.3,4,49709.19,0,0,0,6.1
0,ATL,8/2/2023,80.3,89.8,71.3,11.5,20.1,95,49616.54,0.028,0.028,0,7.1
0,ATL,8/3/2023,78.3,89.4,72.9,11,27.5,183,49522.86,0.311,0.311,0,8.3
0,ATL,8/4/2023,77.1,86.5,71.5,11.8,23.7,287,49428.21,0.504,0.504,0,7.4
0,ATL,8/5/2023,78.5,89.3,71.2,6.8,15,350,49332.7,0.035,0.035,0,4.4
0,ATL,8/6/2023,79.5,86.4,72.9,14,26.2,230,49236.26,0.315,0.315,0,4.5
0,ATL,8/7/2023,77.6,91.1,71.7,17.1,32.7,238,49138.13,0.283,0.283,0,8.9
0,ATL,8/8/2023,77.8,88.4,71.6,14.9,26.8,272,49038.28,0.043,0.043,0,7.6
0,ATL,8/9/2023,76.3,90.5,66.8,8.4,17,281,48936.81,0,0,0,4.7
0,ATL,8/10/2023,77.3,86.8,70,13.7,24.2,245,48833.84,0.441,0.441,0,8.4
0,ATL,8/11/2023,78.2,88.3,70.8,13.9,26.8,264,48729.47,0.717,0.717,0,6.6
0,ATL,8/12/2023,78.8,91.8,71,12.9,28.9,271,48623.79,0.264,0.264,0,5.1
0,ATL,8/13/2023,78.3,90.6,70.8,9.6,15.4,264,48516.91,0.028,0.028,0,4.7
0,ATL,8/14/2023,81.7,93.9,73,6.7,24.4,256,48408.92,0.114,0.114,0,4.5
0,ATL,8/15/2023,79.9,87.3,74.3,11.7,26.8,259,48299.93,0.122,0.122,0,7.2
0,ATL,8/16/2023,74.7,84.2,64.7,8.1,14.1,317,48190.02,0,0,0,5.5
0,ATL,8/17/2023,74.7,86,62.7,8,17.2,300,48079.29,0,0,0,5.3
0,ATL,8/18/2023,76.3,87.4,66.8,9.5,19.5,303,47967.84,0,0,0,5.6
0,ATL,8/19/2023,78,88.9,66.7,5.7,12.5,36,47855.74,0,0,0,3.9
0,ATL,8/20/2023,79.7,91.5,68.8,6.5,13,86,47743.09,0,0,0,4.7
0,ATL,8/21/2023,82.2,93.7,72.9,5.7,9.6,97,47629.98,0.008,0.008,0,2.7
0,ATL,8/22/2023,84.2,95.7,73.9,8.3,14.1,350,47516.48,0,0,0,4.4
0,ATL,8/23/2023,83.9,92.4,75.2,10.9,21,57,47402.69,0,0,0,6.4
0,ATL,8/24/2023,81.8,92.6,72.9,13.7,34.4,122,47288.69,0.35,0.35,0,4.2
0,ATL,8/25/2023,81.7,95.3,72.1,9.6,20.1,300,47174.54,0.15,0.15,0,5.9
0,ATL,8/26/2023,84.6,95.1,74.8,14.9,28.9,333,47060.2,0.004,0.004,0,6.8
0,ATL,8/27/2023,83.5,95.1,73.2,9.5,19.9,342,46944.86,0.161,0.161,0,3.6
0,ATL,8/28/2023,78.7,89.7,72,10.1,26.2,128,46828.45,0.287,0.287,0,6.9
0,ATL,8/29/2023,76.8,86.1,72.2,7.7,21.5,101,46711.08,0.26,0.26,0,4.5
0,ATL,8/30/2023,74.1,78.6,71.9,13.7,25.5,43,46592.82,1.445,1.445,0,8
0,ATL,8/31/2023,74.4,84.4,65.4,10.1,18.1,335,46473.76,0.854,0.854,0,5.2
0,ATL,9/1/2023,76.6,82.9,71,15,27.7,97,46353.99,0.004,0.004,0,10
0,ATL,9/2/2023,74.1,81.2,66.3,9.4,19.2,96,46233.59,0,0,0,7.5
0,ATL,9/3/2023,74,85.2,63.3,5.6,11.2,96,46112.64,0,0,0,3.7
0,ATL,9/4/2023,76.9,88.9,65.6,5.4,10.7,191,45991.23,0,0,0,3.3
0,ATL,9/5/2023,77.9,89.6,67.6,5.9,10.3,198,45869.43,0,0,0,3.1
0,ATL,9/6/2023,79.9,93.5,67.4,9.7,17,304,45747.33,0,0,0,4.5
0,ATL,9/7/2023,79,89.2,69,11,21,258,45625,0.028,0.028,0,5.5
0,ATL,9/8/2023,76.2,86.1,64.8,7.7,12.5,319,45502.51,0,0,0,4.4
0,ATL,9/9/2023,73.2,82,66.3,8.7,20.6,86,45379.95,0.358,0.358,0,4.7
0,ATL,9/10/2023,74.1,84.7,66.5,9.5,17.7,96,45257.39,0.075,0.075,0,4.3
0,ATL,9/11/2023,77.1,88.5,67.5,6.4,11.4,86,45134.9,0,0,0,3.1
0,ATL,9/12/2023,78.5,88.4,69.3,9.7,23.5,171,45012.56,0.039,0.039,0,4.7
0,ATL,9/13/2023,74.6,82.3,68.1,7.9,15.9,302,44890.44,0.028,0.028,0,3.7
0,ATL,9/14/2023,71.8,77.9,67.4,7.9,17,62,44768.61,1.217,1.217,0,3.8
0,ATL,9/15/2023,69.6,76,65.6,14.2,25.5,74,44647,0.154,0.154,0,8.6
0,ATL,9/16/2023,68.5,75.4,63.8,7.6,16.6,126,44524.8,0.661,0.661,0,5
0,ATL,9/17/2023,69.6,78.6,64.3,11.9,21.9,305,44401.93,0.098,0.098,0,7.3
0,ATL,9/18/2023,68.3,78.8,58.2,8.4,17.7,316,44278.47,0,0,0,6.2
0,ATL,9/19/2023,67.5,78.9,55.6,5,10.3,25,44154.51,0,0,0,2.9
0,ATL,9/20/2023,68.8,78.1,58.7,7.2,15,120,44030.11,0,0,0,5.1
0,ATL,9/21/2023,69.2,79.2,60.7,8,16.6,68,43905.37,0,0,0,6.1
0,ATL,9/22/2023,70,79.2,62.3,9.3,19,56,43780.36,0,0,0,6.7
0,ATL,9/23/2023,70.4,81.7,59.3,14.3,26.6,308,43655.15,0,0,0,6.8
0,ATL,9/24/2023,68.9,82.9,56.7,7.9,14.5,323,43529.83,0,0,0,5.4
0,ATL,9/25/2023,70.5,86.2,57.7,6.2,11.9,323,43404.47,0,0,0,4.2
0,ATL,9/26/2023,73.4,81.6,66,6.6,15.2,76,43279.15,0.008,0.008,0,5.1
0,ATL,9/27/2023,70.4,76,65.7,14.4,24.4,91,43153.95,0.02,0.02,0,9.1
0,ATL,9/28/2023,66.1,76.5,58,11.6,21.7,82,43028.94,0,0,0,7.5
0,ATL,9/29/2023,68.6,81.3,58.1,5.8,12.8,68,42904.2,0,0,0,4.1
0,ATL,9/30/2023,72.8,83.4,60.1,4.7,10.7,94,42779.81,0,0,0,3.2
0,ATL,10/1/2023,70.9,80.6,62.8,11,19.7,90,42655.84,0.004,0.004,0,6.8
0,ATL,10/2/2023,70.4,80.9,60.1,8.7,18.6,78,42532.39,0,0,0,5.7
0,ATL,10/3/2023,69.6,81.2,59.5,8.7,18.6,83,42409.52,0,0,0,5.9
0,ATL,10/4/2023,70.7,82.2,60.1,9.3,19.2,97,42287.31,0,0,0,6.2
0,ATL,10/5/2023,69.8,80.1,59.3,7.9,18.1,108,42165.68,0,0,0,4.8
0,ATL,10/6/2023,70.6,78.5,63.7,9.2,17.4,55,42043.77,0.016,0.016,0,5
0,ATL,10/7/2023,63.5,69.4,55.5,17,31.8,324,41921.47,0.039,0.039,0,12.3
0,ATL,10/8/2023,56.6,66.1,46.3,12.6,21.3,330,41798.89,0,0,0,8.7
0,ATL,10/9/2023,58.5,72.9,46.6,12.4,23.5,244,41676.11,0,0,0,6.8
0,ATL,10/10/2023,65.7,78.9,56.2,14.5,26.6,233,41553.23,0,0,0,9.2
0,ATL,10/11/2023,66.8,71.4,60.6,11.4,19.2,240,41430.32,0.165,0.165,0,5.4
0,ATL,10/12/2023,61.8,69.1,55.7,18.9,32.9,80,41307.48,1.35,1.35,0,12.2
0,ATL,10/13/2023,62.4,65.3,59.4,10.9,18.3,81,41184.8,0.067,0.067,0,8.8
0,ATL,10/14/2023,65.5,74.4,58.8,16.3,29.8,285,41062.38,0.063,0.063,0,8.3
0,ATL,10/15/2023,58.6,65.1,52.7,15.2,28.2,314,40940.3,0.012,0.012,0,13
0,ATL,10/16/2023,52.3,56.9,44.7,15.9,29.1,326,40818.66,0,0,0,13.2
0,ATL,10/17/2023,52.1,63.3,43.8,9.4,20.8,327,40697.56,0,0,0,6.2
0,ATL,10/18/2023,54.4,68.9,42.9,5.6,11.4,41,40577.08,0,0,0,3.9
0,ATL,10/19/2023,58.5,69.8,49.7,10.4,20.4,181,40457.34,0,0,0,6.1
0,ATL,10/20/2023,62.1,72.2,55.2,19.2,35.6,253,40338.41,0.114,0.114,0,10.9
0,ATL,10/21/2023,61,72.5,50,13.4,26.4,299,40220.42,0,0,0,8.9
0,ATL,10/22/2023,65,72.3,59.8,11.7,21.7,294,40103.46,0,0,0,10.1
0,ATL,10/23/2023,58.9,70.3,49.5,9.6,17,69,39987.62,0,0,0,6.9
0,ATL,10/24/2023,58.5,69.8,48.5,9.5,19.9,99,39873.03,0,0,0,7.4
0,ATL,10/25/2023,60.1,73.5,50.6,9.5,18.6,100,39759.61,0,0,0,7.6
0,ATL,10/26/2023,65.7,75.8,56.9,9.7,19.5,116,39646.38,0.004,0.004,0,7.1
0,ATL,10/27/2023,66.3,76.6,57.5,6.8,11.4,133,39533.26,0,0,0,4.4
0,ATL,10/28/2023,66.2,77.6,57.6,6.2,10.5,170,39420.37,0,0,0,3.2
0,ATL,10/29/2023,67.9,80.6,57.8,9,18.8,208,39307.8,0,0,0,5.6
0,ATL,10/30/2023,68.4,80.2,60.5,15.5,28.2,250,39195.66,0,0,0,8
0,ATL,10/31/2023,53.7,61.8,48.2,15.3,26.8,319,39084.06,0,0,0,12.9
0,ATL,11/1/2023,44.3,53.1,33.4,16.9,29.1,340,38973.11,0,0,0,13.1
0,ATL,11/2/2023,42.7,54.1,34.8,9.3,19.5,71,38862.92,0,0,0,6.2
0,ATL,11/3/2023,45.9,61.1,35.7,7.7,15.2,94,38753.61,0,0,0,5.5
0,ATL,11/4/2023,52,68.6,38,8.9,18.6,1,38645.3,0,0,0,5.6
0,ATL,11/5/2023,56,71.1,46,10.7,20.4,320,38538.09,0,0,0,7.2
0,ATL,11/6/2023,58.1,73.6,44.9,6.1,10.1,312,38432.11,0,0,0,4.2
0,ATL,11/7/2023,61.8,77.7,48.6,7.1,13.9,248,38327.49,0,0,0,5.3
0,ATL,11/8/2023,63.7,77.1,51.8,8.6,16.1,237,38224.34,0,0,0,5.5
0,ATL,11/9/2023,66.1,76.9,58.2,8.1,16.3,242,38122.8,0,0,0,6.8
0,ATL,11/10/2023,63.7,69.3,58.6,9.6,18.3,268,38022.99,0.028,0.028,0,6.4
0,ATL,11/11/2023,53.4,60.4,49.3,12.5,22.1,50,37925.05,0.626,0.626,0,8.9
0,ATL,11/12/2023,52.1,58.1,49.7,11.3,20.6,76,37829.09,0.024,0.024,0,8.4
0,ATL,11/13/2023,54.6,64.7,45.7,7.1,13.9,62,37735.27,0,0,0,5.2
0,ATL,11/14/2023,55.3,64.4,48.3,13.4,25.1,68,37643.54,0,0,0,7.9
0,ATL,11/15/2023,54.6,59.2,48.4,13,23.9,89,37552.95,0.122,0.122,0,10.6
0,ATL,11/16/2023,56,67.4,49.5,12.5,22.1,77,37463.42,0.02,0.02,0,10.1
0,ATL,11/17/2023,60.7,68.6,53.9,9.1,15.2,80,37375.06,0,0,0,6.3
0,ATL,11/18/2023,61.3,69,55.3,13.3,25.1,328,37287.98,0,0,0,7.7
0,ATL,11/19/2023,55,66.4,45.3,9.4,18.6,46,37202.29,0,0,0,7
0,ATL,11/20/2023,56.9,62.2,52.6,12,23,104,37118.1,0.063,0.063,0,10
0,ATL,11/21/2023,60.7,67.5,55.7,20,34.4,140,37035.53,1.555,1.555,0,14.6
0,ATL,11/22/2023,54.2,63.9,47.4,15.9,28,309,36954.68,0.083,0.083,0,11
0,ATL,11/23/2023,44.7,54.6,37.5,9.8,20.4,317,36875.68,0,0,0,6.5
0,ATL,11/24/2023,49.6,59.7,41.1,6.8,12.3,300,36798.63,0,0,0,4.4
0,ATL,11/25/2023,48.6,57.3,41.2,12.5,23.7,77,36723.66,0,0,0,8
0,ATL,11/26/2023,46.4,51.6,42.2,10.3,19,111,36650.89,0.114,0.114,0,8.8
0,ATL,11/27/2023,44.7,48.3,38.3,15,26.6,304,36580.45,0.008,0.008,0,11.4
0,ATL,11/28/2023,40.5,48.2,35,15.7,29.1,302,36512.44,0,0,0,11
0,ATL,11/29/2023,37.2,50.9,27.6,8.2,13.6,315,36447,0,0,0,5.7
0,ATL,11/30/2023,43.2,56,33,7.9,16.3,204,36384.24,0,0,0,4.9
0,ATL,12/1/2023,50.4,64.3,42.7,14.8,25.7,145,36324.3,0.209,0.209,0,9.8
0,ATL,12/2/2023,61,65.4,57.1,10.2,18.6,159,36267.29,0.276,0.276,0,6.9
0,ATL,12/3/2023,63.6,66.9,58.4,12.1,21.3,235,36213.36,0.217,0.217,0,9.3
0,ATL,12/4/2023,53.8,64.2,43.4,16.6,29.3,259,36162.48,0,0,0,8.4
0,ATL,12/5/2023,47.8,57.3,38.9,11.9,19.9,294,36114.05,0,0,0,7.7
0,ATL,12/6/2023,45.9,49.2,39.3,15.9,28.9,315,36068.02,0,0,0,12.7
0,ATL,12/7/2023,41,54.3,30.3,8.6,14.1,298,36024.43,0,0,0,4.7
0,ATL,12/8/2023,45.9,59.1,34.9,7.2,13.9,198,35983.33,0,0,0,5.3
0,ATL,12/9/2023,58.2,68.6,51,14.5,29.8,176,35944.79,0.008,0.008,0,9.5
0,ATL,12/10/2023,58.1,63.5,46.5,18.1,31.5,222,35908.84,0.622,0.622,0,10.5
0,ATL,12/11/2023,39.1,48.3,30.8,19.5,33.1,317,35875.54,0.016,0.016,0,13.1
0,ATL,12/12/2023,38.9,51.9,29.1,7,13,11,35844.95,0,0,0,4.9
0,ATL,12/13/2023,41.5,56.9,31.1,6.8,13.9,58,35817.12,0,0,0,5.4
0,ATL,12/14/2023,45.4,54.9,39.5,12,22.8,65,35792.09,0,0,0,8.2
0,ATL,12/15/2023,42.8,54.7,32.9,11.4,22.1,85,35769.92,0,0,0,8.3
0,ATL,12/16/2023,45.6,55.5,38.5,12.8,23.5,85,35750.65,0.071,0.071,0,9.7
0,ATL,12/17/2023,49.5,57.1,45.6,16,26.6,50,35734.33,0.039,0.039,0,12.4
0,ATL,12/18/2023,46.2,54,37.7,17.4,30,300,35721,0,0,0,14.6
0,ATL,12/19/2023,36.3,46.5,27.1,17.7,30.2,331,35710.71,0,0,0,10.3
0,ATL,12/20/2023,35.2,48.7,26.6,6.3,12.5,74,35703.52,0,0,0,4.6
0,ATL,12/21/2023,38.6,54.4,27.1,6.7,11,93,35699.45,0,0,0,4.7
0,ATL,12/22/2023,45.4,57.7,35.3,5.3,12.1,120,35698.54,0,0,0,4.2
0,ATL,12/23/2023,48.8,64.1,39.2,7.5,15,128,35700.85,0,0,0,5
0,ATL,12/24/2023,52.8,62.8,44.8,14.3,25.9,103,35706.41,0,0,0,8.5
0,ATL,12/25/2023,56.9,60.2,53.7,18.7,35.1,115,35715.26,0.906,0.906,0,15.8
0,ATL,12/26/2023,59.3,60.3,56.8,12.3,20.8,96,35727.36,0.421,0.421,0,7.8
0,ATL,12/27/2023,52.3,58.8,45.3,9.5,16.3,286,35742.66,0,0,0,7.2
0,ATL,12/28/2023,46.4,52.4,38.3,8.8,17.9,257,35761.09,0,0,0,6.7
